@RELATION train_nocolour

@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
52.127,18.171,37.853,537.13,232,53,5
12.021,15.324,100.18,663.12,67,2,5
17.907,40.297,138.69,405.21,194,73,5
20.32,50.855,232.28,401.22,18,4,5
11.741,60.366,174.57,357.5,54,120,5
36.325,66.112,197.18,316.31,104,40,5
70.256,55.394,502.51,36.165,91,12,7
-40.624,54.958,545.88,33.945,200,7,7
71.407,45.038,585.32,141.11,38,11,7
-27.233,54.095,562.91,114.97,76,3,7
-55.329,99.942,559.07,302.05,115,15,7
-72.303,64.772,567.66,210.76,114,5,7
17.624,59.079,505.64,206.18,535,7,7
33.331,64.655,593.3,327.75,53,3,7
24.918,37.892,592.37,460.48,27,4,7
10.23,27.969,592.61,682.41,302,8,7
12.128,27.926,576.99,785.31,71,4,7
62.174,45.588,581.34,576.11,185,7,7
82.225,27.431,22.428,533.5,418,0,1
85.849,0.35869,101.48,579.13,1466,2,1
65.025,0.18791,30.484,432.92,62,0,1
86.511,0.14943,48.964,655.67,968,0,1
88.203,0.13403,67.086,636.25,1878,0,1
59.293,89.663,176.33,721.12,1205,0,1
80.096,1.905,296.76,721.17,2627,1,1
74.582,40.028,344.53,652.44,434,0,1
79.495,53.164,236.97,636.05,1108,0,1
88.384,0.12476,85.695,594.82,1768,0,1
54.618,14.878,88.65,715.32,1115,0,1
80.251,63.915,230.51,738.7,268,0,1
69.981,91.857,254.18,605.47,17,0,1
35.896,20.679,136.91,554.37,510,0,1
74.582,40.028,344.53,652.44,434,0,1
59.785,10.933,331.09,742.63,142,0,1
-28.681,17.588,25.593,27.847,59,18,3
-19.226,27.512,95.214,75.571,28,50,3
-16.728,29.083,275.13,42.36,75,61,3
-13.741,26.478,371.55,117.45,42,51,3
-99.749,18.156,402.5,181.14,103,24,3
-24.228,25.361,220.74,236.97,38,30,3
-14.069,15.882,180.12,179.23,142,18,3
26.186,16.912,30.708,250.68,96,20,3
-16.829,35.027,104.62,325.33,107,5,3
13.815,37.314,150.61,342.67,319,2,3
17.643,1.834,179.04,413.17,24,1,3
-25.297,25.529,145.19,423.11,63,25,3
-29.783,29.108,100.15,366.13,67,31,3
30.502,13.476,73.407,121.19,27,17,3
-17.985,17.088,229.52,301.21,112,28,3
15.001,20.252,317.5,360.29,14,31,3
-22.304,30.706,342.31,484.06,80,46,3
-25.61,20.784,369.92,559.92,52,38,3
-30.27,17.964,462.08,558.92,12,32,3
-24.491,19.39,447.65,430.62,26,37,3
-13.133,22.797,146.35,469.7,54,28,3
-23.26,18.022,189.5,515.29,62,21,3
-23.946,24.13,215.84,547.18,38,32,3
-43.541,28.812,272.86,517.33,36,37,3
19.102,27.239,129.98,542.56,281,30,3
-20.799,19.872,26.5,488.61,18,32,3
-78.611,22.733,54.699,482.44,73,15,3
-34.354,24.51,62.193,419.26,57,23,3
20.468,10.747,15.585,770.09,118,17,3
13.19,14.198,109.04,767.81,170,6,3
72.489,92.864,350.24,765.8,119,28,3
84.981,13.879,442.39,780.75,61,24,3
18.689,12.653,378.71,695.23,147,6,4
14.96,35.416,373.82,647.96,358,95,4
19.538,50.213,377.89,623.96,27,7,4
43.273,16.06,349.15,697.37,195,11,4
43.442,14.704,387.65,347.85,740,39,5
37.207,12.858,348.25,293.42,69,23,5
35.318,15.181,319.91,229.95,264,5,5
41.888,95.368,302.59,182.02,135,3,5
33.81,3.882,58.822,217.09,325,6,5
36.299,35.001,84.912,148.01,148,11,5
21.23,3.049,11.319,366.29,185,1,5
-22.297,41.599,73.531,444.38,113,12,5
-12.898,32.344,267.29,450.98,122,50,5
93.978,41.599,593.37,620.56,225,2,7
43.905,0.99076,21.942,20.061,1011,1,1
36.155,11.111,134.7,15.719,267,2,1
37.058,22.198,215.28,19.348,178,1,1
70.47,0.40713,48.306,222.29,513,2,1
46.141,0.73157,53.105,126.26,86,1,1
49.873,0.83356,21.677,339.21,1349,1,1
74.542,0.40774,31.656,557.4,131,1,1
71.055,0.36151,23.732,724.53,3605,0,1
61.346,0.53136,30.808,771.13,600,0,1
75.491,56.752,94.832,697.44,388,0,1
41.766,97.192,72.259,448.51,313,1,1
-10.295,31.651,399.84,359.84,51,25,2
-68.868,24.139,413.48,636.22,144,54,2
-0.54561,27.777,394.48,20.577,52,12,2
14.673,13.591,200.59,46,32,34,3
-61.443,14.545,283.78,43.343,67,14,3
70.776,11.77,232.24,140.85,119,16,3
20.167,11.599,363.96,146.61,28,8,3
-43.854,13.824,243.72,256.2,25,25,3
-2.883,10.321,360.24,255.49,111,13,3
58.315,13.09,505.89,257.74,19,37,3
55.528,17.489,485.3,14.303,33,25,3
-12.624,14.523,212.1,360.52,58,18,3
65.362,14.477,335,359.23,115,13,3
-2.047,13.944,235.42,458.83,12,16,3
20.559,12.461,404.96,460.46,155,32,3
12.204,12.79,259.2,548.31,96,10,3
85.635,14.393,383.44,550.25,59,31,3
68.012,16.233,271.58,639.87,38,16,3
11.009,96.419,487.28,637.28,47,19,3
14.006,16.457,487.35,458.48,23,18,3
-2.807,12.26,285.22,718.03,60,12,3
-0.56151,89.488,405.39,718.81,119,21,3
19.499,56.523,139.9,141.95,61,5,4
11.847,19.143,104.76,278.34,161,14,4
-23.841,67.947,95.779,424.75,122,10,4
10.628,99.433,111.78,489.83,18,12,4
-3.861,83.796,130.69,615.15,39,12,4
62.709,18.001,131.52,716.1,48,6,4
-12.488,51.891,163.81,764.9,73,42,4
18.811,11.453,135.38,381.81,32,16,4
20.793,21.729,224.13,84.729,436,3,5
31.017,15.34,291.98,98.369,317,2,5
29.691,20.799,223.57,203.5,253,6,5
32.403,20.894,294.92,202.26,163,3,5
15.234,18.629,238.36,320.72,365,3,5
67.364,21.885,307.46,310.46,87,48,5
12.552,19.111,404.17,311.94,136,12,5
72.434,16.34,398.44,192.17,146,16,5
11.215,48.514,381.5,90.775,129,2,5
18.718,12.408,237.42,409.01,165,65,5
22.076,22.849,327.57,411.71,103,108,5
17.605,12.552,390.47,413.64,55,25,5
-29.321,29.842,254.56,510.28,36,26,5
-34.195,28.229,334.97,500.21,71,34,5
24.993,33.464,386,509.42,86,5,5
14.133,63.724,243.08,594.13,119,15,5
23.923,18.038,309.73,592.89,108,3,5
12.696,14.466,399.84,602.06,51,3,5
-3.912,20.406,258.77,686.68,149,10,5
20.576,62.319,318.05,677.45,353,13,5
22.857,38.353,400.78,679.44,41,5,5
97.854,27.681,264.91,743.7,150,3,5
13.533,4.924,322.94,754.56,353,6,5
12.991,3.529,392.6,762.68,228,1,5
-34.509,22.232,155.4,299.97,184,4,5
16.165,14.105,172.32,398.37,148,3,5
-40.598,21.619,185.23,639.16,705,7,5
43.224,16.241,194.01,566.45,112,42,5
-17.236,11.626,169.12,482.54,382,4,5
-16.714,21.681,192.7,707.3,616,15,5
-19.367,60.175,214.84,784.32,118,52,5
21.152,25.911,486.91,293.81,138,5,6
34.429,58.023,557.71,66.737,38,7,7
32.272,25.324,585.38,20.582,55,4,7
75.031,5.32,575.72,221.87,69,14,7
21.118,47.624,579.01,118.74,189,4,7
41.841,14.309,569.64,306.91,406,6,7
85.805,60.326,575,413.45,82,16,7
14.107,24.401,568.85,540.37,60,5,7
10.7,47.824,577.73,625.1,132,8,7
12.372,26.806,572.2,786.32,181,3,7
78.173,56.198,546.75,683.55,123,10,7
13.123,39.766,549.19,464.04,57,4,7
70.571,48.022,551.06,313.7,185,6,7
84.586,22.682,36.93,244.22,1309,0,1
88.288,0.96224,80.658,122,1572,0,1
88.288,0.96224,80.658,122,1572,0,1
86.478,0.15427,125.14,58.39,10475,0,1
87.176,0.0084756,211.69,25.569,6469,0,1
77.996,71.738,278.19,107.21,275,0,1
82.058,32.565,27.323,280.18,375,1,1
87.493,14.666,65.189,143.63,776,0,1
86.478,0.15427,125.14,58.39,10475,0,1
29.93,25.439,149.72,210.79,404,23,3
24.402,21.137,191.11,224.79,38,31,3
43.428,19.247,218.3,189.37,30,40,3
12.936,24.91,239.63,159,38,37,3
33.365,10.236,322.38,145.75,8,23,3
-13.355,14.856,369.34,97.724,29,16,3
-5.481,26.985,389.89,45.351,37,31,3
0.13702,16.552,446.07,45.695,82,31,3
57.249,10.465,332.19,30.852,27,10,3
57.143,19.298,418.44,178.35,81,52,3
34.287,13.023,436.43,155.14,14,32,3
84.893,13.039,482.33,239.91,43,24,3
-46.259,14.247,516.64,281.88,25,20,3
95.914,85.495,511.5,142.91,22,10,3
-40.825,16.644,529.6,469.29,130,23,3
-14.579,14.169,516.74,535.83,87,18,3
97.011,19.518,336.12,614.53,60,22,3
43.237,18.71,345.03,737.7,33,22,3
77.823,22.733,393.19,443.43,97,8,3
10.097,19.74,413.76,306.75,83,26,3
16.689,20.724,405.41,228.32,44,31,3
16.699,23.596,270.08,304.77,64,31,3
30.277,15.782,291.41,235.12,17,22,3
23.661,19.438,132.46,326.32,134,17,3
22.47,25.086,86.806,397.96,72,41,3
13.371,33.17,53.462,483,104,28,3
24.225,17.353,119.55,487.12,42,26,3
74.274,20.981,267.33,497.33,15,26,3
17.116,19.723,133.75,565.96,71,7,3
24.522,15.641,127.74,673.93,58,13,3
20.045,14.78,59.917,799.25,12,28,3
37.924,21.258,224.8,400.5,10,27,3
10.123,26.186,306.32,360.45,75,38,3
14.949,13.538,69.688,365.66,32,4,4
34.998,21.795,74.004,294.35,284,4,4
84.96,1.875,56.898,178.91,1016,15,4
31.894,39.866,188.22,170.23,582,5,4
54.184,76.09,191.04,182.19,114,55,5
29.048,31.085,140.46,242.08,481,2,5
24.952,18.587,73.153,318.22,431,6,5
22.486,20.588,13.121,419.93,539,5,5
20.113,69.476,147.35,420.28,86,6,5
12.592,89.608,203.45,321.56,64,12,5
22.217,33.946,229.52,236.37,635,73,5
29.075,25.64,361.25,170.52,745,12,5
29.122,22.472,335.65,231.38,748,10,5
16.565,6.679,326.11,317.18,28,5,5
56.942,15.488,277.38,429.69,39,22,5
-20.859,24.035,250.97,572.34,32,53,5
31.591,22.425,72.282,560.74,149,3,5
-13.168,75.461,180.14,755.43,58,10,5
-32.503,98.684,6,726.71,68,12,5
14.628,42.414,342.65,99.429,49,75,5
17.827,86.416,554.84,111.97,32,8,7
12.933,25.813,569.17,39.093,313,6,7
10.476,36.906,578.65,86.5,40,3,7
79.108,20.525,576.74,173.17,272,7,7
16.807,85.399,575.17,202.08,630,12,7
68.523,10.697,15.14,535.83,264,0,1
83.525,31.932,44.531,614.46,969,0,1
84.337,26.314,97.182,663.28,924,0,1
84.812,17.392,153.51,719.51,1128,0,1
83.457,18.095,213.32,755.66,807,0,1
76.081,5.114,307.76,770.17,1159,0,1
83.018,20.241,234.36,761.6,700,0,1
87.833,0,47.29,756.13,8970,0,1
85.071,15.021,165.62,736.4,994,0,1
82.166,2.543,117.47,673.47,940,0,1
83.485,33.638,47.496,622.02,940,0,1
84.746,23.931,69.203,648.75,1124,0,1
87.833,0,47.29,756.13,8970,0,1
79.89,56.959,31.523,578.95,621,0,1
82.166,2.543,117.47,673.47,940,0,1
85.071,15.021,165.62,736.4,994,0,1
-17.624,16.4,132.53,155.89,53,23,3
0.45456,13.318,359.93,108.3,99,4,3
-14.148,12.561,68.154,316.46,52,29,3
-14.376,11.144,99.87,390.86,77,17,3
-0.27877,12.597,221.5,320.65,52,29,3
-72.365,10.211,289.36,449.21,14,23,3
-35.328,79.199,389.65,665.38,66,8,3
43.024,71.439,357.2,586.48,44,9,3
23.306,12.668,427.63,321,32,30,3
79.052,11.828,319.9,786.33,983,16,4
23.02,32.386,347.45,759.36,370,11,4
11.233,16.331,145.79,301.76,723,1,5
20.12,11.719,59.102,142.46,256,5,5
11.228,2.013,259.71,148.44,63,2,5
22.686,41.666,319.89,321.47,173,7,5
49.383,34.31,89.463,430.83,268,3,5
0.12435,44.147,154.37,502.14,148,2,5
70.572,10.023,356.68,448.27,404,2,5
19.772,17.976,224.18,434.14,137,2,5
16.017,21.658,263.65,506.96,82,3,5
33.9,28.244,33.346,308.41,301,1,5
82.87,49.469,35.391,112.87,928,0,1
86.485,0.14233,70.354,141.18,1469,0,1
82.107,25.099,199.91,110.58,1503,0,1
85.478,14.393,158.21,241.01,4320,0,1
87.836,0.043715,93.127,182.61,13043,0,1
86.689,10.398,75.855,359.82,1356,0,1
86.99,12.427,97.377,330.87,1120,0,1
87.836,0.043715,93.127,182.61,13043,0,1
86.653,11.153,56.654,467.52,1458,0,1
84.991,25.069,70.684,403.45,3632,0,1
86.941,15.207,45.423,526.38,449,0,1
83.136,43.988,32.203,613.5,1013,0,1
85.155,0.97284,20.216,715.86,2165,0,1
76.455,0.22897,35.312,778.78,2404,0,1
18.272,68.396,126.79,790.07,147,14,3
-97.421,88.318,75.554,679.33,121,18,3
42.697,80.632,150.48,732.3,93,5,3
17.019,14.12,257.38,785.67,58,6,3
-38.615,13.1,394.77,708.09,64,26,3
95.744,10.645,480.26,686.4,185,16,3
99.236,10.695,541.18,691.67,49,9,3
37.879,11.343,551.56,594,32,7,3
-0.04223,60.259,529.69,416.45,29,12,3
-0.41755,11.37,446.16,368.09,57,26,3
26.872,71.301,446.39,285.97,36,11,3
-0.5064,10.163,267.88,116.25,57,10,3
-0.80835,10.644,384.32,116.51,117,11,3
22.715,19.385,373.64,361.97,712,8,5
-0.43807,94.401,230.78,595.18,174,3,5
52.595,96.944,229.55,611.55,341,6,5
36.055,14.685,118.17,604.24,42,3,5
-30.554,26.018,131.29,575.5,14,5,5
25.527,16.986,178.23,471.85,26,3,5
15.654,12.042,337.66,607.23,443,5,5
24.226,22.041,307.11,112.03,189,4,5
51.452,78.684,551.95,188.87,931,8,7
10.366,14.357,568.63,147.55,271,5,7
84.978,42.888,572.28,42.976,125,9,7
54.654,79.421,564.39,224.7,564,5,7
47.196,87.519,569.8,272.75,200,6,7
58.953,95.767,571.19,365.12,911,2,7
72.582,76.927,580.37,456.07,363,10,7
-0.18583,92.659,577.54,520.26,406,4,7
77.956,78.132,23.247,750.88,1309,0,1
78.878,25.007,60.946,760.42,1424,0,1
81.291,17.713,86.651,777.25,1126,0,1
73.423,16.098,137.89,790.81,338,0,1
64.654,12.787,165.39,787.33,1024,0,1
78.878,25.007,60.946,760.42,1424,0,1
71.168,19.321,391.41,402.26,107,14,3
-49.081,20.581,528.29,385.36,14,9,3
29.29,10.562,502.94,291.89,18,16,3
42.008,15.909,391.01,214.07,75,15,3
98.819,17.579,222.62,214.85,53,11,3
42.594,14.571,110.72,226.44,32,23,3
-0.27281,23.467,104.73,535.66,160,18,3
-0.93208,23.593,104.99,585.78,136,9,3
29.728,22.982,372.4,713.2,120,27,3
12.468,14.355,285.98,728.44,208,3,5
27.092,15.294,177.11,668.22,63,2,5
85.505,10.533,43.776,667.3,232,4,5
25.389,20.187,163.53,397.25,255,2,5
21.933,17.483,288.48,233.41,1148,7,5
30.882,15.648,55.569,214.49,51,2,5
33.212,13.879,69.506,64.455,389,2,5
31.96,50.894,177.03,83.485,629,2,5
59.76,0.55281,258.91,15.795,1486,1,1
51.56,0.74285,257.16,95.548,343,0,1
88.155,0.054122,224.57,170.92,2634,0,1
83.628,41.242,262.18,225.51,1127,0,1
76.764,41.192,176.23,262.84,1242,0,1
77.903,34.254,118.28,327.99,1445,0,1
86.809,0.026715,32.136,229.14,7094,0,1
76.957,0.2755,77.751,113.13,12626,1,1
51.462,0.7462,18.014,30.579,553,0,1
82.926,0.10473,155.74,88.763,5616,0,1
76.957,0.2755,77.751,113.13,12626,0,1
86.903,13.015,49.132,358.78,8322,0,1
71.208,77.044,37.046,442.23,583,0,1
76.334,48.645,17.76,507.93,2104,0,1
56.396,80.178,45.797,624.36,541,0,1
56.423,66.165,37.955,712.61,757,0,1
60.397,58.751,56.203,771.46,483,0,1
73.427,44.088,161.7,283.53,1326,0,1
80.224,0.10241,111.56,16.748,2677,0,1
86.809,0.026715,32.136,229.14,7094,0,1
82.853,0.16089,203.97,137.31,5521,0,1
59.282,0.69538,180.07,29.897,659,1,1
87.25,16.189,209.9,236.52,4672,0,1
76.957,0.2755,77.751,113.13,12626,0,1
86.903,13.015,49.132,358.78,8322,0,1
11.688,27.853,587.32,51.538,104,2,2
-0.31336,20.222,393,340.15,13,36,3
67.731,22.075,315.4,624.59,85,45,3
81.237,20.76,204.28,686.77,47,35,3
-14.834,19.451,501.38,678.64,92,33,3
16.879,15.399,536.5,291,10,24,3
21.09,97.834,438.51,136.1,39,27,3
-14.868,74.118,345.48,141.26,27,18,3
86.153,4.649,437.34,24.949,99,5,3
42.523,12.298,415.5,416,10,26,3
71.499,13.171,271.69,190.51,208,59,4
-73.921,25.98,309.72,32.373,102,46,4
11.576,85.882,101.58,454.83,340,4,5
28.876,15.316,195.27,464.09,74,2,5
17.191,29.034,277.58,468.76,219,2,5
19.735,23.881,357.5,455.96,153,2,5
22.657,22.251,448.07,459.45,44,6,5
86.256,10.379,42.131,130.68,5650,0,1
75.42,53.975,109.16,120.52,646,0,1
85.007,48.235,105.89,185.96,942,0,1
86.109,32.067,70.641,211.15,1154,0,1
82.121,43.835,28.289,307.17,610,0,1
85.078,30.402,38.628,265.96,761,0,1
78.494,58.982,26.058,488.87,533,0,1
81.313,52.248,26.833,317.45,681,0,1
-11.863,38.071,334,573,15,23,2
10.797,32.018,199.7,707.95,40,52,3
-14.957,20.694,421.18,602.89,38,37,3
29.659,11.022,492.5,567.13,32,12,3
-79.998,54.824,466.12,703.76,33,6,3
30.367,18.201,249.73,484.41,22,25,3
-16.363,12.892,176.74,473.28,39,15,3
10.411,18.29,146.03,355.68,88,52,3
15.783,16.12,360.06,351.68,31,31,3
11.035,18.196,271.24,228.7,37,18,3
-42.162,14.676,115.5,21.5,8,16,3
-25.503,18,259.5,27.5,8,31,3
-32.911,24.484,34.884,63.792,173,16,4
-16.498,91.496,29.043,14.391,23,9,4
-14.732,11.534,148.66,104.65,62,29,4
66.185,15.498,151.4,138.85,176,16,4
-71.067,15.969,176.1,205.61,185,30,4
32.417,90.465,185.82,146,45,26,4
12.066,25.23,153.02,177.5,224,98,4
11.325,14.325,30.557,383.67,70,19,4
-13.179,17.424,59.909,374.73,44,31,4
57.047,93.074,43.641,486.24,301,9,4
19.598,16.837,86.122,482.2,82,25,4
30.935,56.062,40.254,538.71,59,8,4
-20.854,14.956,73.667,445.04,48,28,4
-20.727,19.769,167.81,512.46,263,2,5
-24.303,26.521,100.81,655.87,108,13,5
16.459,86.041,251.76,440.22,100,5,5
25.945,17.175,142.63,426.55,117,2,5
-69.001,17.413,186.54,177.37,94,4,5
22.142,14.99,269.98,122.05,271,3,5
23.836,60.073,476.92,793.3,149,2,6
10.36,62.161,531.61,76.443,797,18,7
10.36,62.161,531.61,76.443,797,6,7
10.31,62.693,536.03,132.83,1909,2,7
68.027,71.913,502.19,184.79,497,6,7
28.941,7.73,536.94,154.8,771,7,7
8.37,49.091,574.93,92.586,29,8,7
20.247,40.398,570.78,63.058,139,6,7
14.698,18.469,578.99,175.07,190,6,7
13.785,39.133,587.22,273.41,109,6,7
11.112,75.193,532.13,239.53,1278,6,7
74.026,39.752,548.39,319.25,257,5,7
62.614,32.294,572.74,379.04,280,4,7
80.322,35.163,595.81,347.3,80,5,7
23.935,33.876,594.47,417.33,30,5,7
11.628,57.955,551.95,450.85,73,9,7
59.268,33.158,531.09,503.84,76,10,7
64.885,11.389,549.22,506.09,375,14,7
82.311,44.685,533.07,552.43,68,9,7
17.928,6.083,542.03,565.73,67,7,7
-10.713,20.519,588.63,529.87,210,7,7
11.256,16.867,543.71,409.19,98,15,7
61.621,0.54723,25.078,17.593,875,0,1
49.866,11.558,47.09,122.52,898,0,1
86.167,11.969,23.402,274.6,3626,0,1
87.413,0.59186,29.155,362.94,5841,0,1
70.423,79.477,117.09,329.97,392,0,1
82.158,27.702,42.203,406.89,1580,0,1
83.023,27.408,47.505,484.49,564,0,1
86.442,0.75607,33.559,522.74,4791,0,1
86.233,0.76145,41.595,632.51,5399,0,1
86.233,0.76145,41.595,632.51,5399,0,1
69.84,53.919,96.794,729.86,1955,0,1
86.531,0.0020272,28.381,760.19,4968,0,1
88.828,0.69179,75.995,738.14,3150,0,1
81.559,24.808,177.23,775.68,2228,0,1
73.597,7.046,209.98,778.03,1229,0,1
-22.371,30.017,375.66,460.17,53,30,2
-59.496,36.165,380.97,348.25,112,117,2
15.369,35.257,373.12,68.147,34,37,2
40.826,23.023,198.37,305.97,38,51,3
28.889,10.169,132.86,458.35,86,11,3
2.435,17.371,204.06,466.88,112,11,3
56.565,21.262,297.27,464.58,106,10,3
21.739,15.612,283.45,325.84,44,23,3
-24.935,17.137,282.83,218.24,54,30,3
28.427,18.395,280.18,118.37,115,24,3
42.496,12.338,457.57,72.766,94,13,3
-49.527,89.283,515.23,78.909,22,12,3
90.076,15.146,514.5,164.09,134,11,3
73.639,91.762,463.19,351.09,53,12,3
16.464,58.542,415.58,307.12,349,7,3
0.67951,12.027,481.87,287.63,30,19,3
22.354,33.586,480,230,37,4,3
-32.794,70.109,491.4,446.6,10,8,3
14.118,12.428,477.55,568.42,65,28,3
10.023,92.562,202.28,576.74,76,7,5
22.283,19.946,192.79,600.08,39,4,5
-64.597,47.344,342.52,630.63,48,74,5
-35.17,20.681,297.12,655.25,76,35,5
-25.767,26.449,292.44,573.37,202,22,5
23.485,31.716,267.85,391.14,287,2,5
13.768,36.072,153.38,389.13,186,12,5
21.735,12.831,507.03,16.515,132,17,6
85.202,17.734,523.49,14.903,195,38,6
36.052,14.267,575.45,772.43,397,4,7
60.853,42.064,594.5,673.97,74,6,7
11.574,10.311,592.14,621.39,28,32,7
11.742,13.527,595.69,572.6,65,13,7
15.791,42.774,580.84,543.03,94,7,7
69.831,58.836,594.33,507.79,24,8,7
34.305,12.676,283.28,18.294,286,1,1
30.434,13.623,290.28,77.355,380,1,1
18.481,13.389,372.72,74.859,824,2,1
30.184,13.544,368.78,102.15,935,2,1
33.946,13.965,430.12,98.245,400,1,1
31.683,13.082,481.71,102.93,236,1,1
35.631,1.117,288.6,116.6,50,2,1
38.047,13.513,211.51,132.55,1318,3,1
40.127,10.868,148.06,200.7,263,2,1
51.601,0.82269,85.572,278.15,194,2,1
52.101,0.89515,41.495,360.96,214,3,1
51.041,0.76292,16.41,417.38,1422,3,1
31.286,13.374,229.25,276.59,61,2,1
33.559,11.541,84.777,225.5,175,3,1
40.979,15.647,60.139,103.11,238,3,1
33.08,12.671,21.575,20.95,440,2,1
37.647,1.328,131.97,37.845,278,3,1
36.418,12.022,194.13,139.66,235,1,1
41.437,11.888,206.29,33.492,374,2,1
34.604,11.586,22.936,168.43,109,3,1
57.631,0.71842,30.234,300.02,188,1,1
41.701,11.504,138.69,137.44,854,1,1
55.549,0.76264,144.12,274.58,1140,0,1
43.393,10.243,95.173,339.49,1414,3,1
54.128,22.867,386.42,624.7,60,71,2
12.121,12.023,484.77,341.7,209,11,2
21.175,21.172,508.01,172.87,77,9,2
19.266,16.17,533.76,102.58,157,23,2
-19.493,90.241,36.787,791.51,47,14,3
-75.834,7.063,46.463,671.31,54,19,3
-14.343,13.117,178.27,685.49,37,19,3
-14.041,12.189,309.42,710.44,59,20,3
-22.837,11.739,447.01,718.88,128,29,3
-38.703,9.286,544.34,734.29,41,19,3
-11.222,12.841,583.17,543.31,94,29,3
14.963,23.437,425,348.16,19,33,3
25.057,13.217,338.49,346.27,45,7,3
94.058,11.018,259.49,349.2,45,18,3
22.059,11.528,199.31,347.7,64,13,3
12.898,17.313,326.98,295.7,98,16,3
25.465,20.477,439.04,178.15,27,22,3
26.555,13.857,449.05,129.43,21,20,3
20.418,13.444,369.69,55.872,475,5,4
14.565,10.968,377.27,22.583,84,7,4
15.879,75.476,357.41,448.81,177,4,5
11.63,47.365,348.95,499.1,110,6,5
12.171,42.337,344.78,551,36,5,5
12.937,90.285,135.45,512.12,356,7,5
15.445,10.488,156.03,483.39,545,4,5
31.048,17.454,202.53,414.83,263,6,5
29.937,20.372,124.96,442.89,114,3,5
28.836,15.157,77.879,482.12,140,6,5
20.779,16.778,40.689,528.92,135,20,5
-0.36288,71.609,14.875,704.08,40,15,3
83.169,15.208,85.1,578.27,40,27,3
64.461,90.412,192.97,773.94,33,16,3
2.932,29.022,316.09,732.91,136,31,3
-16.231,30.083,498.85,751.46,106,30,3
-23.794,19.051,546.98,758.15,47,24,3
0.12512,15.789,441,13.5,20,22,3
10.877,22.344,352.58,25.112,89,49,3
-23.504,16.259,187,44.674,43,38,3
6.761,12.997,69.364,35.218,55,8,3
18.577,59.956,29.077,120.08,13,7,3
0.062341,14.008,91.896,99.188,48,39,3
50.938,21.458,21.63,209.28,54,28,3
27.791,16.159,456.31,66.219,128,6,3
15.565,97.759,164.48,398.56,594,6,5
21.532,86.592,171.72,280.68,254,6,5
22.935,6.533,167.42,257.8,288,6,5
-18.223,53.424,227.82,555.16,97,27,5
17.306,44.701,149.29,567.56,252,9,5
0.71661,11.057,283.6,381.76,25,6,5
53.803,10.287,567.38,133.82,1083,12,7
22.938,39.452,598.03,105.03,39,7,7
98.492,11.263,548.72,205.47,850,16,7
80.114,10.063,590.72,288.13,39,17,7
12.211,83.993,581.42,364.86,252,24,7
16.123,10.821,576.94,418.22,223,18,7
18.157,18.083,572.05,497.09,462,9,7
50.252,14.982,578.61,553.39,1109,9,7
-45.857,77.106,589.79,621.86,126,4,7
28.477,11.173,577.32,278.29,68,12,7
71.961,91.358,566.94,169.26,315,12,7
66.765,66.876,17.101,23.395,544,1,1
70.079,65.906,26.646,98.927,260,0,1
88.065,0.023977,30.531,246.71,7142,0,1
78.702,61.239,40.681,342.05,348,0,1
82.168,2.826,25.232,417,3133,0,1
75.131,43.616,48.588,479.02,1434,0,1
88.393,0.47669,59.886,571.57,9517,0,1
88.092,0,49.87,744.52,11839,0,1
88.092,0,49.87,744.52,11839,0,1
80.34,34.556,188.07,738.02,2239,0,1
79.303,35.908,239.19,769.84,496,0,1
85.011,0.83162,206.82,758.18,4405,0,1
85.412,0.93789,138.6,675.38,4710,0,1
86.111,21.749,84.224,611.84,633,0,1
66.802,10.08,134.51,500.35,426,0,1
84.331,27.717,39.431,469.15,1245,0,1
81.97,66.834,45.191,336.95,707,0,1
74.887,68.692,78.131,287.74,1084,0,1
80.521,78.009,113.04,231.61,511,0,1
84.406,3.085,62.903,157.05,883,0,1
69.437,72.288,83.389,153.73,314,0,1
77.205,38.545,62.531,503.85,5862,0,1
88.393,0.47669,59.886,571.57,9517,0,1
88.092,0,49.87,744.52,11839,0,1
85.861,1.754,95.935,624.03,2237,0,1
83.968,27.698,154.71,701.85,831,0,1
84.139,29.542,151.8,694.29,1327,1,1
23.894,29.602,479.59,368.83,184,43,2
-10.436,17.65,496.5,546.53,101,8,2
15.583,18.39,504.55,595.36,196,26,2
-52.089,18.521,510.63,675.4,139,28,2
42.939,13.663,512.02,717,64,17,2
-65.194,15.553,528.22,779.49,694,9,2
-22.939,14.321,206.96,20.553,47,21,3
-48.278,10.117,325.17,117.43,23,19,3
-58.002,70.168,473.07,119.6,15,17,3
-1.176,12.261,490.36,250.5,22,8,3
85.555,15.899,347.24,261.86,51,15,3
-90.162,14.506,192.46,290.1,59,17,3
-11.638,19.631,428.4,306.5,30,22,3
-13.273,13.741,444.51,412.47,59,31,3
-18.915,17.569,254.88,400.24,17,36,3
13.9,13.296,318.68,576.71,41,19,3
39.162,11.737,429.75,587.56,16,20,3
50.567,81.441,131.05,204.18,523,8,4
-17.514,24.34,147.41,74.392,74,7,4
22.714,8.336,104.78,340.31,232,8,4
22.989,33.029,184.61,510.16,93,7,4
20.02,29.705,231.56,621.48,146,4,4
